
100 8.9482e-05
200 0.000291404
300 0.00064549
400 0.00114728
500 0.00188226
600 0.00256542
700 0.00351443
800 0.00342788
900 0.00407105
1000 0.00450853
1100 0.00359257
1200 0.00351832
1300 0.00356492
1400 0.00417071
1500 0.00478494
1600 0.00539968
1700 0.00617195
1800 0.00684968
1900 0.00834033
2000 0.00845487
2100 0.00975933
2200 0.0102184
2300 0.011081
2400 0.0118615
2500 0.0131175
2600 0.0141165
2700 0.0153832
2800 0.0164702
2900 0.018256
3000 0.018926
3100 0.0201747
3200 0.0229349
3300 0.0224902
3400 0.024467
3500 0.0257208
3600 0.0272674
3700 0.0283291
3800 0.0296462
3900 0.0310912
4000 0.0337122
4100 0.0351221
4200 0.035575
4300 0.0376041
4400 0.0398879
4500 0.0423906
4600 0.044197
4700 0.0468946
4800 0.047148
4900 0.0508219
5000 0.0496891
5100 0.0549474
5200 0.0544743
5300 0.0588076
5400 0.0590437
5500 0.0619011
5600 0.0644943
5700 0.0664891
5800 0.0681109
5900 0.0710766
6000 0.0735057
6100 0.0814652
6200 0.0791825
6300 0.0812564
6400 0.083675
6500 0.0883414
6600 0.09167
6700 0.0930317
6800 0.0955413
6900 0.098489
7000 0.100832
7100 0.102245
7200 0.106378
7300 0.108658
7400 0.11352
7500 0.115705
7600 0.116796
7700 0.121187
7800 0.123814
7900 0.130397
8000 0.130942
8100 0.133499
8200 0.140335
8300 0.142167
8400 0.14315
8500 0.147177
8600 0.150932
8700 0.15595
8800 0.158878
8900 0.162575
9000 0.165856
9100 0.171004
9200 0.173407
9300 0.176467
9400 0.181456
9500 0.186461
9600 0.189937
9700 0.192718
9800 0.197096
9900 0.199045
10000 0.207089
10100 0.210265
10200 0.215696
10300 0.220722
10400 0.221455
10500 0.225082
10600 0.231747
10700 0.233142
10800 0.239756
10900 0.245743
11000 0.248234
11100 0.257847
11200 0.255917
11300 0.260991
11400 0.265294
11500 0.274611
11600 0.27372
11700 0.280509
11800 0.286531
11900 0.286463
12000 0.298729
12100 0.29828
12200 0.305609
12300 0.308789
12400 0.321139
12500 0.318135
12600 0.323719
12700 0.330912
12800 0.33482
12900 0.339569
13000 0.344774
13100 0.348601
13200 0.354771
13300 0.35969
13400 0.365968
13500 0.376351
13600 0.379927
13700 0.386358
13800 0.391359
13900 0.395532
14000 0.403992
14100 0.406248
14200 0.411194
14300 0.423127
14400 0.42412
14500 0.426705
14600 0.437138
14700 0.44188
14800 0.451645
14900 0.453901
15000 0.458991
15100 0.463481
15200 0.476983
15300 0.48392
15400 0.490163
15500 0.493072
15600 0.505978
15700 0.514802
15800 0.516997
15900 0.535448
16000 0.537726
16100 0.53177
16200 0.543818
16300 0.546013
16400 0.564961
16500 0.560372
16600 0.562326
16700 0.57679
16800 0.576866
16900 0.581991
17000 0.589274
17100 0.597106
17200 0.609083
17300 0.613012
17400 0.624042
17500 0.625585
17600 0.631066
17700 0.639406
17800 0.645975
17900 0.653174
18000 0.660275
18100 0.668645
18200 0.683875
18300 0.699646
18400 0.691744
18500 0.698205
18600 0.715842
18700 0.718125
18800 0.729005
18900 0.730602
19000 0.737941
19100 0.747841
19200 0.751572
19300 0.75915
19400 0.770263
19500 0.781898
19600 0.786721
19700 0.788711
19800 0.793959
19900 0.811501
20000 0.823667
