
100 1.3055e-05
200 2.7824e-05
300 4.3837e-05
400 6.1364e-05
500 7.4743e-05
600 9.7146e-05
700 0.000111261
800 0.000132547
900 0.000149348
1000 0.000169607
1100 0.000192953
1200 0.000207967
1300 0.000226528
1400 0.000245423
1500 0.000263358
1600 0.000284677
1700 0.000303272
1800 0.000321338
1900 0.0003447
2000 0.000358432
2100 0.000385085
2200 0.000404657
2300 0.000427044
2400 0.00045162
2500 0.000463798
2600 0.000482098
2700 0.000504699
2800 0.000524629
2900 0.000548868
3000 0.000564554
3100 0.000582683
3200 0.000601302
3300 0.000636557
3400 0.000653884
3500 0.000666968
3600 0.000685107
3700 0.000706806
3800 0.00073595
3900 0.000747293
4000 0.000760343
4100 0.000783012
4200 0.000820222
4300 0.000830214
4400 0.000850669
4500 0.000872017
4600 0.000891505
4700 0.000914647
4800 0.000928421
4900 0.000952251
5000 0.000962974
5100 0.000979777
5200 0.00101129
5300 0.00103008
5400 0.00104662
5500 0.00107256
5600 0.00108867
5700 0.00111016
5800 0.00113424
5900 0.00114292
6000 0.00117003
6100 0.0011808
6200 0.00121032
6300 0.00124233
6400 0.0012619
6500 0.00128679
6600 0.0013042
6700 0.00132687
6800 0.00154922
6900 0.00136916
7000 0.00138649
7100 0.00140316
7200 0.00142682
7300 0.00144735
7400 0.00147585
7500 0.00149957
7600 0.00151762
7700 0.00152921
7800 0.00155555
7900 0.00157924
8000 0.00159179
8100 0.00160568
8200 0.00162241
8300 0.00165069
8400 0.00168879
8500 0.00171064
8600 0.00173433
8700 0.00178423
8800 0.0018015
8900 0.00180983
9000 0.00184072
9100 0.00184719
9200 0.0018812
9300 0.00190422
9400 0.00192294
9500 0.00194812
9600 0.00197355
9700 0.00198467
9800 0.00199983
9900 0.00200998
10000 0.00202939
