
500 0.000396181
1500 0.00154999
2500 0.00185997
3500 0.00105443
4500 0.00138615
5500 0.0017592
6500 0.00206328
7500 0.0024131
8500 0.00281613
9500 0.00338535
10500 0.00350964
11500 0.00387265
12500 0.00427722
13500 0.00465522
14500 0.00496288
15500 0.00533331
16500 0.00584509
17500 0.00621512
18500 0.00636025
19500 0.00702031
20500 0.00744171
21500 0.00778496
22500 0.00819027
23500 0.0085092
24500 0.00895764
25500 0.00886369
26500 0.00886415
27500 0.0102422
28500 0.00990672
29500 0.0117274
30500 0.0108835
31500 0.0108327
32500 0.0121323
33500 0.0119801
34500 0.0129754
35500 0.0127134
36500 0.0131131
37500 0.0140197
38500 0.0140685
39500 0.0142603
40500 0.01465
41500 0.0144605
42500 0.0155438
43500 0.0153721
44500 0.0175196
45500 0.0168989
46500 0.0165709
47500 0.0180141
48500 0.0177336
49500 0.0190893
